order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2851739,51995,prior,19,4,13,3.0
667299,3640,prior,9,6,13,3.0
401638,76106,prior,26,0,9,7.0
2437884,48926,prior,29,1,10,6.0
2107803,28462,prior,1,1,7,
936050,104773,prior,23,0,16,11.0
609971,194044,prior,32,1,18,5.0
444485,163336,prior,8,1,10,5.0
1894002,28928,prior,26,0,13,18.0
395033,92707,prior,32,0,15,4.0
24847,173004,prior,43,2,8,5.0
457223,88890,prior,40,3,18,3.0
1884219,38477,train,7,5,10,30.0
2192612,82112,prior,6,1,9,15.0
3235427,84114,prior,41,6,14,1.0
908529,39671,prior,6,0,12,6.0
1581937,130553,prior,1,2,14,
3128278,61236,prior,15,5,9,4.0
3034464,72037,prior,1,5,13,
808286,200105,prior,1,6,8,
1830067,31101,prior,5,1,11,30.0
2327619,53345,prior,1,0,16,
544865,143934,prior,10,5,20,29.0
2290368,89166,prior,6,0,9,21.0
424063,40916,train,7,3,16,30.0
1561693,39733,prior,6,4,9,9.0
1704225,65153,prior,16,4,10,7.0
690224,59541,prior,2,2,7,18.0
3090034,147153,prior,25,5,11,9.0
999655,112547,prior,14,6,15,30.0
824668,190328,prior,8,6,12,6.0
830944,14367,prior,5,0,16,11.0
62628,39720,prior,23,1,12,3.0
1935239,36607,prior,19,4,19,0.0
1854217,114581,prior,19,5,15,9.0
3013639,178478,prior,17,5,16,5.0
1635595,115803,prior,4,6,16,4.0
910922,36369,prior,32,0,15,4.0
3138822,57543,prior,10,0,12,26.0
2248420,44995,prior,9,1,12,17.0
251453,102527,prior,9,0,11,6.0
554362,59042,prior,6,0,13,30.0
1737878,73953,prior,3,1,8,11.0
504992,156473,prior,4,2,12,5.0
67284,102820,prior,3,5,15,6.0
2754833,7345,prior,9,4,10,30.0
580675,189408,prior,95,0,14,4.0
282068,111437,prior,2,1,10,8.0
2643228,69392,prior,42,1,19,11.0
3389606,131409,prior,11,3,8,3.0
1059132,191914,prior,7,5,16,10.0
647830,187972,prior,39,2,8,1.0
153976,3256,prior,17,1,11,7.0
2708112,130880,prior,5,2,8,8.0
338250,108347,prior,17,6,10,6.0
1785194,95769,prior,7,5,10,22.0
403820,50583,prior,80,1,13,5.0
2765597,198150,prior,18,1,10,23.0
419342,125289,prior,6,3,13,6.0
2677515,2941,prior,6,5,15,9.0
150732,21651,prior,51,3,15,2.0
2420253,41413,prior,35,5,11,4.0
949826,149311,prior,9,2,13,6.0
1003865,134615,prior,8,4,13,4.0
405907,44756,prior,2,1,16,7.0
124828,49268,prior,8,2,12,12.0
2954630,79793,prior,16,0,10,30.0
1497629,162503,prior,16,2,11,17.0
1254934,60671,prior,12,4,18,7.0
2293796,144520,prior,22,1,14,11.0
2243139,164614,prior,10,1,11,0.0
1021702,16603,prior,27,1,14,3.0
2458031,126552,prior,6,1,17,7.0
3381375,175988,prior,4,1,16,9.0
2156871,145610,prior,39,3,11,7.0
1788022,135884,prior,8,1,11,13.0
2202523,66328,prior,1,1,16,
1299337,13526,prior,3,0,11,30.0
819226,35789,prior,1,0,18,
1104625,28815,prior,1,2,10,
3314334,20361,prior,17,2,14,7.0
483687,42282,prior,1,2,15,
3254196,113236,prior,29,0,11,5.0
481967,167154,prior,2,6,13,4.0
2317509,100491,prior,10,5,12,22.0
2964755,140038,prior,13,2,15,24.0
1797403,174505,prior,10,3,17,2.0
1567761,153471,prior,46,0,12,8.0
1596772,76556,prior,33,4,8,3.0
579657,192912,prior,5,0,12,26.0
2251400,96441,prior,40,1,17,10.0
1374239,77177,prior,68,3,17,4.0
1695524,197244,prior,1,0,8,
3028013,29935,prior,5,2,14,0.0
1959079,175097,prior,36,0,20,1.0
2357708,160981,prior,9,6,12,30.0
2711834,199765,prior,6,0,18,8.0
954777,178993,prior,62,2,14,1.0
2144577,198484,prior,1,0,13,
1766911,170355,prior,4,1,9,8.0
2632474,159321,prior,10,1,12,5.0
3277026,43830,prior,3,1,13,21.0
3190160,194587,prior,2,3,15,2.0
3151796,47955,prior,1,1,15,
1745595,9971,prior,9,1,11,8.0
2261112,73171,prior,11,5,15,3.0
1457318,119325,prior,17,2,15,13.0
2552057,49931,prior,6,2,11,4.0
1340139,119439,prior,16,6,7,6.0
3311081,196701,prior,2,3,11,30.0
3133747,83655,prior,13,6,9,11.0
2312959,10915,prior,16,0,15,7.0
1925371,122510,prior,2,1,16,6.0
1274211,39912,train,10,6,16,30.0
1087844,130211,prior,18,1,14,14.0
3314867,6650,prior,8,0,12,2.0
471877,146017,prior,11,3,17,2.0
1336435,37989,prior,2,6,18,2.0
859983,55429,prior,6,1,9,3.0
2310823,6290,prior,32,6,17,6.0
215997,180738,prior,28,0,17,7.0
2479584,130150,prior,5,2,9,23.0
1483480,18362,prior,9,5,16,12.0
326713,135800,prior,14,5,10,3.0
615816,123068,prior,1,1,12,
1224404,116396,prior,5,0,18,9.0
1908614,71235,prior,22,3,20,5.0
4937,47336,prior,17,0,13,2.0
1152537,83257,prior,6,6,8,15.0
1567075,196572,prior,9,0,10,7.0
2427985,150167,prior,2,3,13,5.0
3323142,33731,prior,64,4,9,1.0
844134,181700,prior,15,2,20,2.0
379548,28887,prior,5,0,14,30.0
427497,74355,prior,3,3,8,2.0
2201814,130871,prior,63,1,17,7.0
1450905,27036,prior,67,2,11,6.0
490373,189440,prior,3,2,17,5.0
255828,65074,prior,7,1,12,3.0
369125,112606,prior,12,3,13,30.0
1460568,44200,prior,83,4,11,8.0
2303563,79251,prior,8,1,12,17.0
774179,54258,prior,21,6,11,28.0
2520413,28783,prior,8,2,9,20.0
2629773,124068,prior,21,1,9,4.0
1182019,189132,prior,9,4,15,30.0
1413732,74804,prior,24,3,8,3.0
2556635,107670,prior,26,0,13,7.0
1714301,152718,prior,2,0,7,30.0
1620341,91355,prior,22,0,10,7.0
938147,49546,prior,28,4,11,3.0
2832262,172921,prior,2,5,9,19.0
1569753,72205,prior,51,4,19,8.0
1505920,129605,prior,48,5,10,2.0
1579197,127260,prior,4,6,23,30.0
1386041,57629,prior,2,6,14,30.0
587967,64993,prior,4,1,11,11.0
2113713,122941,prior,24,6,17,13.0
1116347,45626,prior,2,0,15,15.0
1303283,200064,prior,11,1,15,11.0
910796,139684,prior,10,3,12,10.0
1911338,84544,prior,2,1,13,15.0
930199,106074,prior,46,5,22,5.0
1342924,67127,prior,5,4,16,30.0
385688,156397,prior,7,6,16,9.0
1602754,149476,prior,9,4,21,6.0
2249468,108295,prior,7,4,13,0.0
2655931,164503,prior,9,6,16,15.0
249640,178693,prior,35,5,15,9.0
1356141,198316,prior,39,2,15,2.0
3147217,42830,prior,25,1,17,2.0
2275146,171661,prior,51,1,10,4.0
1582584,65195,prior,18,6,22,5.0
2953165,110228,prior,18,4,15,14.0
1569839,106355,prior,15,0,16,2.0
1102663,123940,prior,14,5,13,1.0
706258,13317,prior,9,4,18,30.0
1018870,84044,prior,17,1,14,1.0
2878273,8634,prior,3,4,22,30.0
1360250,13945,prior,15,3,14,9.0
205517,145611,prior,20,5,17,7.0
2748958,171827,prior,53,5,13,2.0
18913,195543,prior,3,1,9,30.0
2174160,10157,prior,86,3,18,6.0
2209560,61138,prior,39,1,15,6.0
1873988,154375,prior,4,0,19,28.0
780753,140127,prior,6,5,19,3.0
280915,31803,prior,2,1,15,10.0
258226,158198,prior,35,1,23,9.0
1290132,195356,prior,15,0,23,8.0
3019699,49582,prior,3,6,13,3.0
1722680,200694,prior,29,5,14,4.0
2259923,54281,prior,2,0,12,14.0
1690886,65665,train,28,0,18,21.0
715706,131202,prior,27,1,16,7.0
1338578,10869,prior,7,4,13,12.0
1219659,150171,prior,6,1,9,22.0
1258654,131093,prior,79,5,10,2.0
227364,149633,prior,11,6,2,16.0
1749866,85654,prior,5,6,11,7.0
2094596,120543,prior,2,6,13,16.0
1159642,43954,prior,2,0,11,17.0
182596,10934,prior,20,5,14,0.0
2366211,76045,test,5,2,19,30.0
781606,60710,prior,13,0,14,29.0
103152,18597,prior,2,4,7,10.0
1814292,9995,prior,1,3,18,
1433931,122498,prior,19,5,14,3.0
1565442,185737,prior,30,1,13,14.0
3331624,88376,prior,4,4,8,28.0
1166046,173637,prior,16,4,4,10.0
2134085,177245,prior,15,2,11,4.0
829209,21315,prior,7,0,19,2.0
1919191,1814,prior,12,2,6,1.0
3199251,145110,prior,15,3,15,9.0
1088023,158421,prior,21,4,9,30.0
1627984,197723,prior,7,0,17,7.0
3048021,82050,prior,26,0,16,8.0
1162783,70218,prior,1,1,11,
2377797,95210,prior,16,3,20,17.0
1582524,166231,prior,33,1,12,4.0
2240410,67590,prior,12,4,10,21.0
2570595,116331,prior,24,0,11,6.0
121669,182283,prior,3,0,17,25.0
388807,167069,prior,9,1,16,4.0
1139929,98903,prior,10,5,23,3.0
2555124,45931,prior,7,4,18,15.0
1219325,53606,train,9,5,8,23.0
600122,82611,prior,13,0,21,27.0
1581406,180883,prior,14,2,19,4.0
976269,180633,prior,17,2,16,3.0
281903,115016,prior,15,1,15,5.0
997434,8091,prior,90,4,16,4.0
2815933,24728,prior,32,5,11,8.0
2137767,113034,prior,20,0,11,3.0
3269303,145093,prior,17,0,13,26.0
2686708,18843,prior,50,1,9,10.0
33927,199332,prior,4,0,8,30.0
367960,143912,prior,3,5,19,1.0
486177,46478,prior,9,0,11,21.0
1531479,126319,prior,13,1,11,30.0
1033798,10854,prior,2,5,9,7.0
2903892,98158,prior,23,0,13,7.0
1254254,205944,train,22,5,13,9.0
64074,195708,prior,4,1,20,8.0
15869,134806,prior,17,3,19,11.0
3195034,26030,prior,38,6,15,8.0
2142382,73099,prior,34,0,9,2.0
1112313,138820,prior,5,5,15,21.0
1382538,153663,prior,12,3,22,8.0
1213539,37973,prior,1,6,12,
1209813,27504,prior,5,2,10,14.0
2238703,197423,prior,1,6,9,
2175212,123838,prior,27,0,9,3.0
712262,25730,prior,3,0,16,8.0
1583881,112870,prior,15,6,9,7.0
879214,172510,train,20,0,14,22.0
1647968,103909,prior,3,1,10,6.0
1146576,21384,prior,16,4,13,6.0
1289018,196501,prior,7,1,15,22.0
2484752,99896,prior,52,4,16,2.0
684121,87726,train,4,0,23,15.0
3250868,152174,prior,5,4,20,30.0
2139709,121271,test,9,4,15,30.0
1157044,141674,prior,6,6,14,20.0
3333636,191256,prior,35,4,10,4.0
1015301,203017,prior,5,0,14,6.0
855891,93881,prior,9,5,17,7.0
2048294,71731,prior,12,0,9,6.0
1077295,45453,prior,22,3,19,17.0
1760138,18041,prior,11,6,13,8.0
2778248,49175,prior,16,3,11,8.0
95352,29543,prior,37,0,14,3.0
1110703,150965,prior,42,2,11,14.0
3241262,67069,prior,8,4,9,22.0
1383876,67043,prior,20,4,13,14.0
3208700,80005,prior,1,0,16,
43074,196303,prior,3,3,8,6.0
3346943,83702,prior,5,3,8,3.0
1983873,4076,prior,25,1,20,13.0
2874753,203576,prior,6,5,16,6.0
732382,136369,prior,3,2,7,30.0
2926529,17033,prior,50,0,16,1.0
1941733,168300,prior,3,0,17,6.0
268767,42058,prior,16,6,11,2.0
3184007,184790,prior,9,0,12,6.0
2967156,140907,prior,4,0,10,30.0
1476093,8873,prior,37,3,16,12.0
23995,123914,prior,10,3,12,10.0
238656,180303,test,4,6,12,30.0
745583,10717,prior,6,6,15,10.0
2635702,34797,prior,16,0,16,19.0
483308,103243,prior,66,4,21,4.0
2093942,124701,prior,3,4,16,5.0
1124330,86925,prior,11,1,20,5.0
3261120,197830,prior,16,1,15,4.0
812499,184490,prior,22,0,7,7.0
2781998,117435,prior,70,6,8,5.0
1470892,198847,prior,6,3,14,28.0
7691,134613,prior,12,5,13,8.0
2561779,96956,prior,3,0,17,7.0
2218624,28042,prior,12,2,19,30.0
1338021,15956,prior,13,0,10,6.0
1648092,88930,prior,16,1,19,8.0
3067585,49350,train,8,1,11,30.0
1387411,199099,train,13,2,23,30.0
546815,39379,prior,17,0,17,6.0
2394932,11730,prior,2,1,15,30.0
1400536,176872,prior,13,3,10,14.0
1557762,18372,prior,5,1,16,4.0
2555910,73232,prior,6,1,9,7.0
1294756,124718,prior,19,2,14,9.0
1123437,15501,prior,51,3,16,6.0
2656739,167556,prior,19,2,12,4.0
1094312,31958,prior,9,2,22,9.0
1110006,35916,prior,11,0,10,5.0
2166547,90436,prior,3,4,16,30.0
253441,132298,prior,19,2,10,1.0
884067,158992,prior,19,5,13,19.0
2415605,41883,prior,5,6,11,30.0
922141,79549,prior,14,0,8,3.0
2292672,12824,prior,24,0,11,8.0
1848737,111029,prior,8,2,15,15.0
2640936,157251,prior,7,6,10,30.0
416531,124756,prior,35,2,14,8.0
1692802,158185,prior,6,2,23,12.0
1166118,39397,prior,1,2,7,
2824375,126209,prior,78,2,22,3.0
1628226,152001,prior,1,0,12,
2314106,114965,prior,4,4,23,13.0
2105778,122935,prior,11,3,12,30.0
1900148,167352,prior,7,0,12,6.0
609866,138567,prior,2,0,13,9.0
3406316,184957,train,5,2,16,30.0
2958464,116096,prior,32,0,9,8.0
2844699,18775,prior,17,4,18,5.0
2929301,195558,prior,4,5,9,4.0
311554,74446,prior,24,3,5,10.0
538363,64549,prior,13,4,16,2.0
485114,3657,prior,9,3,22,9.0
1941280,193777,prior,39,0,10,3.0
1427503,50732,prior,5,3,9,10.0
3189091,205629,train,6,1,9,26.0
656881,33642,prior,26,1,16,5.0
1395071,32532,prior,47,1,13,0.0
2503788,78015,prior,17,5,11,3.0
2017680,25505,train,9,3,19,11.0
3245971,103838,prior,13,4,8,8.0
1247508,46064,prior,1,1,16,
499388,196145,prior,34,3,17,2.0
1550781,2561,prior,2,1,10,7.0
2736484,111177,prior,5,6,22,16.0
1274013,21347,prior,31,6,16,6.0
2058356,169467,prior,70,4,13,2.0
1071851,11311,prior,2,6,15,17.0
1130927,143988,prior,1,3,14,
2134050,147373,prior,2,3,17,30.0
1872067,132005,test,5,4,23,30.0
1977583,124692,prior,4,2,14,16.0
3311390,63260,prior,45,3,14,0.0
972085,91295,prior,25,5,11,4.0
1203774,191375,prior,26,6,13,5.0
1199849,121853,prior,33,4,20,9.0
2168317,32362,prior,15,6,13,7.0
2029659,202964,prior,3,4,19,14.0
3327425,96601,prior,5,1,23,27.0
747200,110840,prior,5,6,22,2.0
2872632,203781,prior,25,0,17,5.0
820672,188450,prior,14,3,21,2.0
701383,180326,prior,34,2,19,5.0
2433546,190580,prior,40,1,7,11.0
1637747,107745,prior,34,1,9,7.0
118614,158904,prior,21,0,14,6.0
716779,77736,prior,3,5,11,30.0
2488379,190120,prior,3,1,18,17.0
3257663,81442,prior,10,3,21,18.0
3318546,150283,prior,21,5,13,5.0
2314867,165398,prior,52,5,21,1.0
1810434,8304,prior,4,0,10,3.0
1048053,146859,prior,9,2,11,15.0
991356,83570,prior,6,2,7,9.0
977394,26199,prior,28,3,13,3.0
852728,101622,prior,6,6,10,30.0
1723756,8100,prior,60,3,9,2.0
1294111,200759,prior,21,3,13,4.0
992239,166590,prior,22,3,17,7.0
750802,159962,prior,49,4,19,2.0
106897,106131,prior,43,0,11,1.0
970209,66344,prior,21,0,12,6.0
552875,171742,prior,36,0,23,2.0
292759,186524,prior,17,1,7,16.0
995590,180674,prior,42,3,12,17.0
1120259,58965,prior,12,1,9,4.0
598198,103142,prior,1,1,10,
3122766,159366,prior,14,1,12,7.0
2504301,82056,prior,7,4,10,9.0
1815403,100583,prior,9,4,10,18.0
1345347,148942,prior,42,6,10,3.0
114585,180622,prior,19,0,11,8.0
4553,163105,prior,33,0,14,7.0
2630697,108157,prior,16,6,0,7.0
3401779,114322,prior,90,6,10,5.0
2910156,191027,prior,76,5,19,3.0
74560,117665,prior,3,1,14,14.0
2046841,22097,prior,20,3,21,4.0
507053,170670,train,9,1,7,13.0
3058558,85200,prior,14,6,18,9.0
276768,157861,prior,3,0,14,20.0
1857121,51618,prior,11,0,8,9.0
3151062,161535,prior,3,0,9,21.0
2708746,17737,prior,2,2,9,8.0
1657077,157031,prior,2,6,14,25.0
1293091,175185,prior,9,5,11,30.0
1978852,19376,prior,20,4,19,13.0
1639222,169808,prior,7,2,16,20.0
1840976,159383,prior,13,5,17,8.0
2860689,119188,prior,3,2,11,30.0
1299456,3923,prior,4,6,20,5.0
524611,172628,prior,5,0,12,13.0
790553,29175,prior,2,6,13,6.0
2018633,174355,prior,18,4,11,9.0
1146098,51411,prior,5,1,18,30.0
2122168,8338,prior,31,1,19,7.0
960288,205743,prior,1,2,10,
418526,50943,prior,6,1,14,26.0
225177,96169,prior,2,3,12,30.0
2443125,40422,prior,18,2,11,4.0
781564,134006,train,6,0,15,13.0
765707,27055,prior,5,6,14,7.0
2604676,139068,prior,13,5,15,5.0
957110,74183,train,9,0,19,30.0
338458,203098,prior,22,6,16,20.0
2683258,171304,prior,16,0,11,6.0
412054,45001,prior,5,1,9,28.0
1218048,74930,prior,3,6,20,27.0
1173773,49478,prior,44,2,16,3.0
401938,96320,prior,20,2,17,5.0
197549,104131,train,36,3,12,10.0
1650921,134651,prior,37,1,14,8.0
168587,28308,prior,2,4,10,5.0
1776379,147102,prior,46,2,21,17.0
1145788,69704,prior,17,3,18,2.0
2217440,138563,prior,36,0,20,4.0
2714658,36946,prior,56,5,7,2.0
1487760,188767,prior,15,4,16,3.0
356781,119375,train,6,5,14,30.0
1357535,189124,prior,19,4,15,23.0
535372,35475,prior,27,6,13,4.0
2480702,140292,prior,6,6,14,3.0
2571340,143714,prior,42,3,9,3.0
278252,63039,prior,4,2,8,30.0
2466466,94469,prior,2,6,21,21.0
2822484,57644,prior,8,4,14,12.0
2919980,35311,prior,6,0,12,2.0
1002412,43123,prior,31,3,10,2.0
522162,141228,prior,1,0,12,
3106050,184930,prior,5,5,14,18.0
2588082,4117,prior,21,5,12,4.0
1773945,50374,prior,11,4,21,11.0
2961922,203952,prior,17,0,16,9.0
2997981,158672,prior,36,5,10,2.0
1185042,139559,prior,52,5,12,3.0
59332,184509,prior,17,2,21,4.0
2261844,111926,prior,1,2,15,
1087784,161569,prior,26,3,12,2.0
2938123,90790,prior,47,5,8,7.0
1864643,122039,prior,7,2,22,4.0
2430109,22704,prior,3,2,12,30.0
2620285,95693,prior,16,1,14,5.0
39348,51967,prior,31,4,11,5.0
2039818,201549,prior,10,4,21,4.0
1011629,12525,prior,5,6,12,20.0
1537226,101563,prior,8,0,23,23.0
554408,70008,prior,6,6,16,30.0
1322864,100668,prior,8,0,10,21.0
2394490,34583,prior,15,1,14,30.0
781080,120788,prior,16,1,17,12.0
2380105,106006,prior,4,0,13,4.0
1009938,65039,prior,11,2,8,4.0
3042635,203399,prior,16,3,15,3.0
1808234,157324,prior,17,6,14,14.0
3194591,87231,prior,3,0,14,14.0
697529,43071,prior,19,4,10,30.0
2969586,27536,prior,1,4,7,
115163,171868,prior,12,0,20,0.0
2502704,20001,prior,29,1,11,14.0
2838118,175526,prior,27,1,8,16.0
88303,196932,prior,41,5,10,7.0
3034290,99271,test,15,2,17,23.0
2319795,202339,prior,27,0,12,8.0
2001474,112572,prior,1,1,17,
2693159,19176,prior,9,6,9,23.0
393976,181105,prior,8,5,17,22.0
2289687,17691,prior,1,0,12,
951309,59893,prior,6,4,9,12.0
525317,11581,prior,6,5,6,13.0
1694574,146897,prior,3,3,20,17.0
2989287,113264,prior,11,3,11,3.0
189523,84192,prior,36,1,16,5.0
208151,50470,prior,1,5,13,
571805,59940,prior,7,5,14,4.0
2351576,60741,prior,13,0,15,14.0
1770029,56733,prior,6,1,9,2.0
3381967,52091,prior,23,0,7,7.0
3183255,32099,prior,81,1,12,1.0
1482512,142745,prior,8,3,10,30.0
2302867,4743,prior,10,2,11,5.0
1724645,66983,prior,31,0,16,21.0
1139841,139931,prior,20,4,17,4.0
2735908,193824,prior,5,1,12,5.0
2769114,120182,prior,18,0,9,20.0
1792722,131668,test,60,0,12,7.0
796683,4936,prior,8,1,21,30.0
1471891,76594,prior,48,5,10,1.0
386213,69361,prior,42,2,7,2.0
2666782,122409,prior,48,1,12,2.0
3033272,14694,prior,8,2,12,7.0
560127,150592,prior,1,0,14,
2197338,141709,prior,8,2,15,4.0
34145,51883,prior,22,1,13,4.0
2208428,91314,train,37,6,14,11.0
108140,83280,prior,7,5,17,19.0
2891848,93420,prior,31,3,12,13.0
3048980,50640,prior,18,6,11,11.0
1052088,110501,prior,16,6,14,7.0
670612,52962,prior,63,4,17,4.0
3418287,19677,prior,3,0,17,30.0
2691860,37627,prior,7,0,19,5.0
1696653,12968,prior,1,5,8,
1898232,177361,prior,17,5,10,11.0
1895143,13229,prior,30,4,18,26.0
101074,33978,prior,7,3,15,21.0
2178111,121525,prior,8,0,11,8.0
1927388,33731,prior,34,2,15,0.0
1726469,149501,prior,43,3,16,6.0
2361932,80726,prior,3,4,15,30.0
2931351,139516,prior,67,0,16,6.0
3092032,33538,prior,8,1,16,17.0
1457081,52177,prior,59,1,8,2.0
1422040,183828,prior,15,5,16,7.0
1965878,200839,prior,4,0,18,14.0
2107355,46166,prior,30,4,12,15.0
1227936,180810,prior,42,1,10,7.0
3122384,101853,prior,2,0,11,30.0
1441461,176653,train,4,5,14,30.0
485943,114322,prior,1,4,17,
820940,75253,prior,5,4,10,0.0
771701,172325,prior,8,5,16,12.0
1641641,142604,prior,9,6,23,6.0
236042,91680,prior,35,1,14,11.0
1925807,181360,prior,4,2,14,9.0
2475764,193524,train,5,0,15,30.0
2513534,162224,prior,18,4,21,2.0
3310947,93612,prior,1,3,15,
1530501,98590,prior,26,5,10,7.0
645356,61982,prior,1,6,7,
2860527,81199,prior,10,0,18,30.0
2593793,53286,prior,16,1,9,13.0
1288137,47397,train,15,6,9,10.0
1075533,8250,prior,6,2,15,3.0
289214,177319,prior,2,2,10,4.0
692980,169712,prior,7,2,19,0.0
1624399,69086,prior,4,3,7,3.0
2645419,205205,prior,12,1,18,3.0
1638059,3738,prior,5,3,17,27.0
536742,111274,prior,6,2,17,5.0
2577502,24578,prior,4,3,11,6.0
1971764,47554,prior,15,6,15,7.0
257392,10157,prior,83,3,15,8.0
2491244,4752,prior,27,4,8,3.0
1006747,161038,prior,6,4,12,7.0
2771523,165106,prior,7,0,14,3.0
305197,92024,prior,1,0,16,
1337460,77337,prior,14,4,14,4.0
488029,192615,prior,4,0,10,6.0
3025793,190479,prior,4,3,20,7.0
1055854,32777,test,9,5,10,14.0
691356,16558,train,7,3,11,30.0
1029717,46350,prior,8,3,1,30.0
2029160,138437,prior,1,0,10,
515179,204984,prior,8,2,11,16.0
668201,94609,prior,25,5,17,2.0
3254393,59819,prior,39,1,14,3.0
1165808,126363,prior,6,5,14,4.0
3320537,141357,prior,39,0,9,8.0
3197412,193443,prior,5,4,10,1.0
1185317,27476,prior,39,2,13,7.0
72282,135185,prior,4,2,13,4.0
3117313,92374,prior,26,5,22,6.0
394544,115221,prior,39,2,20,2.0
2608654,44308,prior,5,0,17,14.0
1258269,93056,prior,32,2,7,15.0
917372,47856,prior,1,0,13,
2203703,83680,prior,4,2,6,10.0
385964,77456,prior,24,1,14,3.0
2630924,60885,prior,3,2,15,16.0
62454,191711,prior,18,1,13,8.0
2978762,82535,prior,24,6,19,6.0
359398,157757,prior,55,3,16,2.0
821014,192635,prior,16,2,19,13.0
70586,87952,prior,6,0,10,7.0
2529248,28466,prior,16,2,15,7.0
14146,139392,prior,2,2,16,30.0
2785516,65196,prior,15,5,13,10.0
2894779,125795,prior,37,6,10,8.0
605665,73686,prior,16,2,9,11.0
3196270,13148,prior,9,0,19,15.0
1060829,154428,prior,6,5,16,4.0
2674791,174264,prior,8,0,16,10.0
1977251,62987,prior,9,5,9,15.0
2256418,19604,prior,3,6,8,5.0
848228,21463,prior,59,5,12,11.0
1331491,95349,prior,3,0,16,10.0
2744919,26489,prior,51,4,8,4.0
1149214,25773,prior,1,4,19,
2763619,110125,prior,23,5,21,4.0
1267791,204821,prior,2,0,19,2.0
14915,70017,prior,13,0,10,6.0
593157,97006,prior,42,2,20,5.0
2654249,63696,prior,2,1,13,10.0
2508385,14875,train,8,0,13,7.0
1912198,48826,prior,5,6,20,6.0
771577,101041,prior,7,3,9,8.0
3294721,136492,prior,11,4,9,13.0
3259698,19378,prior,26,1,8,5.0
605835,201524,prior,4,4,12,2.0
700878,16297,train,17,0,10,2.0
51096,56733,prior,8,2,12,30.0
2547357,180933,prior,11,6,11,7.0
1911929,24087,prior,13,4,20,10.0
1516181,1959,prior,1,3,10,
1972257,69740,prior,4,3,10,7.0
2716498,14591,prior,11,1,12,30.0
638865,77967,prior,37,3,10,12.0
124563,31200,prior,15,1,15,6.0
1526135,95772,test,15,3,10,16.0
736433,118044,prior,43,5,20,4.0
1009546,44810,prior,14,2,11,13.0
1877370,2264,prior,2,5,10,30.0
462280,83283,prior,4,3,8,30.0
1023706,109879,prior,16,5,22,23.0
3130574,132152,prior,30,1,9,7.0
2906301,36718,prior,8,5,14,7.0
3317803,1928,prior,5,5,11,16.0
1439559,168803,prior,22,4,16,20.0
2807209,205818,prior,23,3,8,9.0
641545,32053,prior,12,2,14,20.0
787268,124681,prior,12,6,20,12.0
1516493,74862,prior,22,3,15,2.0
1947298,141857,prior,3,5,18,30.0
2482796,71310,prior,31,1,22,7.0
2933415,13688,prior,19,4,10,2.0
755097,15606,prior,6,0,15,30.0
2866754,199664,prior,38,1,15,14.0
651864,185441,prior,10,6,9,7.0
1445215,26178,prior,5,1,18,7.0
2489813,90357,test,10,5,22,6.0
1600454,182792,prior,20,1,9,10.0
709582,89415,prior,16,4,20,4.0
100976,80814,prior,2,0,16,7.0
1166997,169694,prior,2,2,14,30.0
3230915,153433,prior,30,4,17,9.0
1834367,39143,prior,1,3,23,
2470727,26324,prior,1,0,9,
539260,98855,prior,12,0,17,7.0
2084475,107538,prior,2,2,17,30.0
614770,151897,train,7,6,16,21.0
2509441,124229,prior,35,5,16,0.0
2123007,103203,prior,2,0,12,28.0
872511,204961,prior,11,4,17,7.0
137485,73791,prior,6,5,6,15.0
1726779,20682,prior,27,2,17,17.0
1365503,151419,prior,9,0,12,30.0
1574704,168301,prior,8,4,17,0.0
1087314,40143,prior,29,0,21,2.0
965442,45936,prior,40,3,19,2.0
3068786,59995,prior,3,4,15,18.0
590691,34751,test,10,2,18,13.0
1837548,177045,prior,16,1,12,12.0
3392706,135259,prior,4,4,17,30.0
326071,206093,prior,4,3,12,8.0
232122,102133,prior,9,5,18,6.0
1131189,15390,train,17,0,10,21.0
1029928,169589,prior,61,2,17,2.0
1802277,34414,prior,84,4,7,3.0
2220614,183570,prior,37,5,13,7.0
579701,148379,prior,5,0,15,5.0
2951590,103120,prior,1,2,18,
3164825,193271,prior,8,3,19,16.0
2106997,47016,prior,18,5,18,0.0
2819261,125899,prior,51,4,20,3.0
893345,43092,prior,1,1,8,
1092790,174536,prior,1,0,14,
3009934,35492,prior,2,5,15,17.0
834903,15258,prior,5,0,15,30.0
1952454,204199,prior,11,4,8,30.0
3373785,107930,prior,6,1,11,13.0
2504509,16126,prior,11,2,8,4.0
1499954,190143,prior,9,6,14,30.0
349459,30686,prior,80,3,11,2.0
2326058,113263,prior,3,4,9,15.0
95106,194045,prior,23,2,21,20.0
2508633,18011,prior,8,5,14,3.0
1333481,86294,prior,33,2,14,2.0
